X,Y,Z
-1.666666666666666519e+00,-1.515151515151513806e-01,9.947265566385105062e-01
-1.565656565656565746e+00,-1.515151515151513806e-01,9.999976357061500787e-01
-1.464646464646464530e+00,-1.515151515151513806e-01,9.951691336220600537e-01
-1.363636363636363757e+00,-1.515151515151513806e-01,9.803105401976914823e-01
-1.262626262626262541e+00,-1.515151515151513806e-01,9.555986378568620543e-01
-1.161616161616161769e+00,-1.515151515151513806e-01,9.213176472616388946e-01
-1.060606060606060552e+00,-1.515151515151513806e-01,8.778593240579886103e-01
-9.595959595959593358e-01,-1.515151515151513806e-01,8.257237337780202191e-01
-8.585858585858590075e-01,-1.515151515151513806e-01,7.655220685928449953e-01
-7.575757575757577911e-01,-1.515151515151513806e-01,6.979842084325810214e-01
-6.565656565656565746e-01,-1.515151515151513806e-01,6.239767552879489365e-01
-5.555555555555553582e-01,-1.515151515151513806e-01,5.445446988558528822e-01
-4.545454545454550299e-01,-1.515151515151513806e-01,4.610099586817355544e-01
-3.535353535353538135e-01,-1.515151515151513806e-01,3.752208352661647872e-01
-2.525252525252525970e-01,-1.515151515151513806e-01,2.902542546995106054e-01
-1.515151515151513806e-01,-1.515151515151513806e-01,2.126388515658186040e-01
-5.050505050505016413e-02,-1.515151515151513806e-01,1.590328843077893628e-01
5.050505050505016413e-02,-1.515151515151513806e-01,1.590328843077893628e-01
1.515151515151513806e-01,-1.515151515151513806e-01,2.126388515658186040e-01
2.525252525252525970e-01,-1.515151515151513806e-01,2.902542546995106054e-01
3.535353535353538135e-01,-1.515151515151513806e-01,3.752208352661647872e-01
4.545454545454541417e-01,-1.515151515151513806e-01,4.610099586817348327e-01
5.555555555555553582e-01,-1.515151515151513806e-01,5.445446988558528822e-01
6.565656565656565746e-01,-1.515151515151513806e-01,6.239767552879489365e-01
7.575757575757577911e-01,-1.515151515151513806e-01,6.979842084325810214e-01
8.585858585858581193e-01,-1.515151515151513806e-01,7.655220685928444402e-01
9.595959595959593358e-01,-1.515151515151513806e-01,8.257237337780202191e-01
1.060606060606060552e+00,-1.515151515151513806e-01,8.778593240579886103e-01
1.161616161616161769e+00,-1.515151515151513806e-01,9.213176472616388946e-01
1.262626262626262097e+00,-1.515151515151513806e-01,9.555986378568619433e-01
1.363636363636363313e+00,-1.515151515151513806e-01,9.803105401976913713e-01
1.464646464646464530e+00,-1.515151515151513806e-01,9.951691336220600537e-01
1.565656565656565746e+00,-1.515151515151513806e-01,9.999976357061500787e-01
1.666666666666666963e+00,-1.515151515151513806e-01,9.947265566385103952e-01
1.767676767676767291e+00,-1.515151515151513806e-01,9.793931009929506271e-01
1.868686868686868507e+00,-1.515151515151513806e-01,9.541398880098125312e-01
1.969696969696969724e+00,-1.515151515151513806e-01,9.192128621754119822e-01
2.070707070707070940e+00,-1.515151515151513806e-01,8.749583277608791176e-01
2.171717171717171269e+00,-1.515151515151513806e-01,8.218190816309447477e-01
2.272727272727272485e+00,-1.515151515151513806e-01,7.603296471598323114e-01
2.373737373737373701e+00,-1.515151515151513806e-01,6.911106333603960206e-01
2.474747474747474918e+00,-1.515151515151513806e-01,6.148622600152872097e-01
2.575757575757575246e+00,-1.515151515151513806e-01,5.323571031919434038e-01
2.676767676767676463e+00,-1.515151515151513806e-01,4.444321268759812704e-01
2.777777777777777679e+00,-1.515151515151513806e-01,3.519800760547412977e-01
2.878787878787878896e+00,-1.515151515151513806e-01,2.559403146991470757e-01
2.979797979797979224e+00,-1.515151515151513806e-01,1.572891988815159348e-01
3.080808080808081328e+00,-1.515151515151513806e-01,5.703008081282073816e-02
3.181818181818181657e+00,-1.515151515151513806e-01,-4.381695607087775224e-02
3.282828282828281985e+00,-1.515151515151513806e-01,-1.442255276739268233e-01
3.383838383838384090e+00,-1.515151515151513806e-01,-2.431734401541489343e-01
3.484848484848484418e+00,-1.515151515151513806e-01,-3.396531350267988358e-01
3.585858585858586522e+00,-1.515151515151513806e-01,-4.326819825903189809e-01
3.686868686868686851e+00,-1.515151515151513806e-01,-5.213123192140504125e-01
3.787878787878787179e+00,-1.515151515151513806e-01,-6.046411265338256236e-01
3.888888888888889284e+00,-1.515151515151513806e-01,-6.818192541699644726e-01
3.989898989898989612e+00,-1.515151515151513806e-01,-7.520600921717983667e-01
4.090909090909089940e+00,-1.515151515151513806e-01,-8.146476049522496377e-01
4.191919191919192045e+00,-1.515151515151513806e-01,-8.689436449454537303e-01
4.292929292929292373e+00,-1.515151515151513806e-01,-9.143944715317058325e-01
4.393939393939394478e+00,-1.515151515151513806e-01,-9.505364088507621823e-01
4.494949494949494806e+00,-1.515151515151513806e-01,-9.770005848830537465e-01
4.595959595959595134e+00,-1.515151515151513806e-01,-9.935167035284442338e-01
4.696969696969697239e+00,-1.515151515151513806e-01,-9.999158112575521340e-01
4.797979797979797567e+00,-1.515151515151513806e-01,-9.961320301504691388e-01
4.898989898989899672e+00,-1.515151515151513806e-01,-9.822032396670075105e-01
5.000000000000000000e+00,-1.515151515151513806e-01,-9.582707002037003097e-01
-5.000000000000000000e+00,-5.050505050505016413e-02,-9.588518898962101744e-01
-4.898989898989898784e+00,-5.050505050505016413e-02,-9.825921783309261581e-01
-4.797979797979797567e+00,-5.050505050505016413e-02,-9.963165833447182873e-01
-4.696969696969697239e+00,-5.050505050505016413e-02,-9.998852748963829029e-01
-4.595959595959596022e+00,-5.050505050505016413e-02,-9.932619494448148290e-01
-4.494949494949494806e+00,-5.050505050505016413e-02,-9.765141989585365279e-01
-4.393939393939393590e+00,-5.050505050505016413e-02,-9.498128207233987874e-01
-4.292929292929293261e+00,-5.050505050505016413e-02,-9.134300749838847322e-01
-4.191919191919192045e+00,-5.050505050505016413e-02,-8.677369081789432226e-01
-4.090909090909090828e+00,-5.050505050505016413e-02,-8.131991700775237364e-01
-3.989898989898989612e+00,-5.050505050505016413e-02,-7.503728633744201071e-01
-3.888888888888888840e+00,-5.050505050505016413e-02,-6.798984741690714539e-01
-3.787878787878788067e+00,-5.050505050505016413e-02,-6.024944411180002124e-01
-3.686868686868686851e+00,-5.050505050505016413e-02,-5.189498298299883849e-01
-3.585858585858585634e+00,-5.050505050505016413e-02,-4.301162871723297476e-01
-3.484848484848484862e+00,-5.050505050505016413e-02,-3.368993574937604318e-01
-3.383838383838384090e+00,-5.050505050505016413e-02,-2.402492492700676885e-01
-3.282828282828282873e+00,-5.050505050505016413e-02,-1.411511462752635948e-01
-3.181818181818181657e+00,-5.050505050505016413e-02,-4.061516201724215541e-02
-3.080808080808080884e+00,-5.050505050505016413e-02,6.033396019573993713e-02
-2.979797979797979668e+00,-5.050505050505016413e-02,1.606672966102631606e-01
-2.878787878787878896e+00,-5.050505050505016413e-02,2.593622353494284272e-01
-2.777777777777777679e+00,-5.050505050505016413e-02,3.554129048282420045e-01
-2.676767676767676907e+00,-5.050505050505016413e-02,4.478404320684167828e-01
-2.575757575757575690e+00,-5.050505050505016413e-02,5.357029264885605491e-01
-2.474747474747474918e+00,-5.050505050505016413e-02,6.181050875931960453e-01
-2.373737373737373701e+00,-5.050505050505016413e-02,6.942073388851227600e-01
-2.272727272727272929e+00,-5.050505050505016413e-02,7.632343952481840388e-01
-2.171717171717171713e+00,-5.050505050505016413e-02,8.244831769532214860e-01
-2.070707070707070940e+00,-5.050505050505016413e-02,8.773299902864613031e-01
-1.969696969696969724e+00,-5.050505050505016413e-02,9.212369025449566040e-01
-1.868686868686868952e+00,-5.050505050505016413e-02,9.557572477530863475e-01
-1.767676767676767735e+00,-5.050505050505016413e-02,9.805402089113274267e-01
-1.666666666666666519e+00,-5.050505050505016413e-02,9.953344329155888737e-01
-1.565656565656565746e+00,-5.050505050505016413e-02,9.999906455786103932e-01
-1.464646464646464530e+00,-5.050505050505016413e-02,9.944632466815394034e-01
-1.363636363636363757e+00,-5.050505050505016413e-02,9.788108791925218544e-01
-1.262626262626262541e+00,-5.050505050505016413e-02,9.531959837542943736e-01
-1.161616161616161769e+00,-5.050505050505016413e-02,9.178833714048736381e-01
-1.060606060606060552e+00,-5.050505050505016413e-02,8.732378787406761544e-01
-9.595959595959593358e-01,-5.050505050505016413e-02,8.197212201389523223e-01
-8.585858585858590075e-01,-5.050505050505016413e-02,7.578882437180991527e-01
-7.575757575757577911e-01,-5.050505050505016413e-02,6.883829867956248183e-01
-6.565656565656565746e-01,-5.050505050505016413e-02,6.119353609573890962e-01
-5.555555555555553582e-01,-5.050505050505016413e-02,5.293604173364628851e-01
-4.545454545454550299e-01,-5.050505050505016413e-02,4.415654474691288467e-01
-3.535353535353538135e-01,-5.050505050505016413e-02,3.495817375998226395e-01
-2.525252525252525970e-01,-5.050505050505016413e-02,2.546891489819347321e-01
-1.515151515151513806e-01,-5.050505050505016413e-02,1.590328843077893628e-01
-5.050505050505016413e-02,-5.050505050505016413e-02,7.136421359567186873e-02
5.050505050505016413e-02,-5.050505050505016413e-02,7.136421359567186873e-02
1.515151515151513806e-01,-5.050505050505016413e-02,1.590328843077893628e-01
2.525252525252525970e-01,-5.050505050505016413e-02,2.546891489819347321e-01
3.535353535353538135e-01,-5.050505050505016413e-02,3.495817375998226395e-01
4.545454545454541417e-01,-5.050505050505016413e-02,4.415654474691280695e-01
5.555555555555553582e-01,-5.050505050505016413e-02,5.293604173364628851e-01
6.565656565656565746e-01,-5.050505050505016413e-02,6.119353609573890962e-01
7.575757575757577911e-01,-5.050505050505016413e-02,6.883829867956248183e-01
8.585858585858581193e-01,-5.050505050505016413e-02,7.578882437180985976e-01
9.595959595959593358e-01,-5.050505050505016413e-02,8.197212201389523223e-01
1.060606060606060552e+00,-5.050505050505016413e-02,8.732378787406761544e-01
1.161616161616161769e+00,-5.050505050505016413e-02,9.178833714048736381e-01
1.262626262626262097e+00,-5.050505050505016413e-02,9.531959837542942626e-01
1.363636363636363313e+00,-5.050505050505016413e-02,9.788108791925217433e-01
1.464646464646464530e+00,-5.050505050505016413e-02,9.944632466815394034e-01
1.565656565656565746e+00,-5.050505050505016413e-02,9.999906455786103932e-01
1.666666666666666963e+00,-5.050505050505016413e-02,9.953344329155887626e-01
1.767676767676767291e+00,-5.050505050505016413e-02,9.805402089113274267e-01
1.868686868686868507e+00,-5.050505050505016413e-02,9.557572477530863475e-01
1.969696969696969724e+00,-5.050505050505016413e-02,9.212369025449566040e-01
2.070707070707070940e+00,-5.050505050505016413e-02,8.773299902864613031e-01
2.171717171717171269e+00,-5.050505050505016413e-02,8.244831769532217081e-01
2.272727272727272485e+00,-5.050505050505016413e-02,7.632343952481842608e-01
2.373737373737373701e+00,-5.050505050505016413e-02,6.942073388851227600e-01
2.474747474747474918e+00,-5.050505050505016413e-02,6.181050875931960453e-01
2.575757575757575246e+00,-5.050505050505016413e-02,5.357029264885608821e-01
2.676767676767676463e+00,-5.050505050505016413e-02,4.478404320684171713e-01
2.777777777777777679e+00,-5.050505050505016413e-02,3.554129048282420045e-01
2.878787878787878896e+00,-5.050505050505016413e-02,2.593622353494284272e-01
2.979797979797979224e+00,-5.050505050505016413e-02,1.606672966102636047e-01
3.080808080808081328e+00,-5.050505050505016413e-02,6.033396019573949304e-02
3.181818181818181657e+00,-5.050505050505016413e-02,-4.061516201724215541e-02
3.282828282828281985e+00,-5.050505050505016413e-02,-1.411511462752627066e-01
3.383838383838384090e+00,-5.050505050505016413e-02,-2.402492492700676885e-01
3.484848484848484418e+00,-5.050505050505016413e-02,-3.368993574937599877e-01
3.585858585858586522e+00,-5.050505050505016413e-02,-4.301162871723305248e-01
3.686868686868686851e+00,-5.050505050505016413e-02,-5.189498298299883849e-01
3.787878787878787179e+00,-5.050505050505016413e-02,-6.024944411179991022e-01
3.888888888888889284e+00,-5.050505050505016413e-02,-6.798984741690717870e-01
3.989898989898989612e+00,-5.050505050505016413e-02,-7.503728633744201071e-01
4.090909090909089940e+00,-5.050505050505016413e-02,-8.131991700775232923e-01
4.191919191919192045e+00,-5.050505050505016413e-02,-8.677369081789432226e-01
4.292929292929292373e+00,-5.050505050505016413e-02,-9.134300749838847322e-01
4.393939393939394478e+00,-5.050505050505016413e-02,-9.498128207233991205e-01
4.494949494949494806e+00,-5.050505050505016413e-02,-9.765141989585365279e-01
4.595959595959595134e+00,-5.050505050505016413e-02,-9.932619494448148290e-01
4.696969696969697239e+00,-5.050505050505016413e-02,-9.998852748963829029e-01
4.797979797979797567e+00,-5.050505050505016413e-02,-9.963165833447182873e-01
4.898989898989899672e+00,-5.050505050505016413e-02,-9.825921783309260471e-01
5.000000000000000000e+00,-5.050505050505016413e-02,-9.588518898962101744e-01
-5.000000000000000000e+00,5.050505050505016413e-02,-9.588518898962101744e-01
-4.898989898989898784e+00,5.050505050505016413e-02,-9.825921783309261581e-01
-4.797979797979797567e+00,5.050505050505016413e-02,-9.963165833447182873e-01
-4.696969696969697239e+00,5.050505050505016413e-02,-9.998852748963829029e-01
-4.595959595959596022e+00,5.050505050505016413e-02,-9.932619494448148290e-01
-4.494949494949494806e+00,5.050505050505016413e-02,-9.765141989585365279e-01
-4.393939393939393590e+00,5.050505050505016413e-02,-9.498128207233987874e-01
-4.292929292929293261e+00,5.050505050505016413e-02,-9.134300749838847322e-01
-4.191919191919192045e+00,5.050505050505016413e-02,-8.677369081789432226e-01
-4.090909090909090828e+00,5.050505050505016413e-02,-8.131991700775237364e-01
-3.989898989898989612e+00,5.050505050505016413e-02,-7.503728633744201071e-01
-3.888888888888888840e+00,5.050505050505016413e-02,-6.798984741690714539e-01
-3.787878787878788067e+00,5.050505050505016413e-02,-6.024944411180002124e-01
-3.686868686868686851e+00,5.050505050505016413e-02,-5.189498298299883849e-01
-3.585858585858585634e+00,5.050505050505016413e-02,-4.301162871723297476e-01
-3.484848484848484862e+00,5.050505050505016413e-02,-3.368993574937604318e-01
-3.383838383838384090e+00,5.050505050505016413e-02,-2.402492492700676885e-01
-3.282828282828282873e+00,5.050505050505016413e-02,-1.411511462752635948e-01
-3.181818181818181657e+00,5.050505050505016413e-02,-4.061516201724215541e-02
-3.080808080808080884e+00,5.050505050505016413e-02,6.033396019573993713e-02
-2.979797979797979668e+00,5.050505050505016413e-02,1.606672966102631606e-01
-2.878787878787878896e+00,5.050505050505016413e-02,2.593622353494284272e-01
-2.777777777777777679e+00,5.050505050505016413e-02,3.554129048282420045e-01
-2.676767676767676907e+00,5.050505050505016413e-02,4.478404320684167828e-01
-2.575757575757575690e+00,5.050505050505016413e-02,5.357029264885605491e-01
-2.474747474747474918e+00,5.050505050505016413e-02,6.181050875931960453e-01
-2.373737373737373701e+00,5.050505050505016413e-02,6.942073388851227600e-01
-2.272727272727272929e+00,5.050505050505016413e-02,7.632343952481840388e-01
-2.171717171717171713e+00,5.050505050505016413e-02,8.244831769532214860e-01
-2.070707070707070940e+00,5.050505050505016413e-02,8.773299902864613031e-01
-1.969696969696969724e+00,5.050505050505016413e-02,9.212369025449566040e-01
-1.868686868686868952e+00,5.050505050505016413e-02,9.557572477530863475e-01
-1.767676767676767735e+00,5.050505050505016413e-02,9.805402089113274267e-01
-1.666666666666666519e+00,5.050505050505016413e-02,9.953344329155888737e-01
-1.565656565656565746e+00,5.050505050505016413e-02,9.999906455786103932e-01
-1.464646464646464530e+00,5.050505050505016413e-02,9.944632466815394034e-01
-1.363636363636363757e+00,5.050505050505016413e-02,9.788108791925218544e-01
-1.262626262626262541e+00,5.050505050505016413e-02,9.531959837542943736e-01
-1.161616161616161769e+00,5.050505050505016413e-02,9.178833714048736381e-01
-1.060606060606060552e+00,5.050505050505016413e-02,8.732378787406761544e-01
-9.595959595959593358e-01,5.050505050505016413e-02,8.197212201389523223e-01
-8.585858585858590075e-01,5.050505050505016413e-02,7.578882437180991527e-01
-7.575757575757577911e-01,5.050505050505016413e-02,6.883829867956248183e-01
-6.565656565656565746e-01,5.050505050505016413e-02,6.119353609573890962e-01
-5.555555555555553582e-01,5.050505050505016413e-02,5.293604173364628851e-01
-4.545454545454550299e-01,5.050505050505016413e-02,4.415654474691288467e-01
-3.535353535353538135e-01,5.050505050505016413e-02,3.495817375998226395e-01
-2.525252525252525970e-01,5.050505050505016413e-02,2.546891489819347321e-01
-1.515151515151513806e-01,5.050505050505016413e-02,1.590328843077893628e-01
-5.050505050505016413e-02,5.050505050505016413e-02,7.136421359567186873e-02
5.050505050505016413e-02,5.050505050505016413e-02,7.136421359567186873e-02
1.515151515151513806e-01,5.050505050505016413e-02,1.590328843077893628e-01
2.525252525252525970e-01,5.050505050505016413e-02,2.546891489819347321e-01
3.535353535353538135e-01,5.050505050505016413e-02,3.495817375998226395e-01
4.545454545454541417e-01,5.050505050505016413e-02,4.415654474691280695e-01
5.555555555555553582e-01,5.050505050505016413e-02,5.293604173364628851e-01
6.565656565656565746e-01,5.050505050505016413e-02,6.119353609573890962e-01
7.575757575757577911e-01,5.050505050505016413e-02,6.883829867956248183e-01
8.585858585858581193e-01,5.050505050505016413e-02,7.578882437180985976e-01
9.595959595959593358e-01,5.050505050505016413e-02,8.197212201389523223e-01
1.060606060606060552e+00,5.050505050505016413e-02,8.732378787406761544e-01
1.161616161616161769e+00,5.050505050505016413e-02,9.178833714048736381e-01
1.262626262626262097e+00,5.050505050505016413e-02,9.531959837542942626e-01
1.363636363636363313e+00,5.050505050505016413e-02,9.788108791925217433e-01
1.464646464646464530e+00,5.050505050505016413e-02,9.944632466815394034e-01
1.565656565656565746e+00,5.050505050505016413e-02,9.999906455786103932e-01
1.666666666666666963e+00,5.050505050505016413e-02,9.953344329155887626e-01
1.767676767676767291e+00,5.050505050505016413e-02,9.805402089113274267e-01
1.868686868686868507e+00,5.050505050505016413e-02,9.557572477530863475e-01
1.969696969696969724e+00,5.050505050505016413e-02,9.212369025449566040e-01
2.070707070707070940e+00,5.050505050505016413e-02,8.773299902864613031e-01
2.171717171717171269e+00,5.050505050505016413e-02,8.244831769532217081e-01
2.272727272727272485e+00,5.050505050505016413e-02,7.632343952481842608e-01
2.373737373737373701e+00,5.050505050505016413e-02,6.942073388851227600e-01
2.474747474747474918e+00,5.050505050505016413e-02,6.181050875931960453e-01
2.575757575757575246e+00,5.050505050505016413e-02,5.357029264885608821e-01
2.676767676767676463e+00,5.050505050505016413e-02,4.478404320684171713e-01
2.777777777777777679e+00,5.050505050505016413e-02,3.554129048282420045e-01
2.878787878787878896e+00,5.050505050505016413e-02,2.593622353494284272e-01
2.979797979797979224e+00,5.050505050505016413e-02,1.606672966102636047e-01
3.080808080808081328e+00,5.050505050505016413e-02,6.033396019573949304e-02
3.181818181818181657e+00,5.050505050505016413e-02,-4.061516201724215541e-02
3.282828282828281985e+00,5.050505050505016413e-02,-1.411511462752627066e-01
3.383838383838384090e+00,5.050505050505016413e-02,-2.402492492700676885e-01
3.484848484848484418e+00,5.050505050505016413e-02,-3.368993574937599877e-01
3.585858585858586522e+00,5.050505050505016413e-02,-4.301162871723305248e-01
3.686868686868686851e+00,5.050505050505016413e-02,-5.189498298299883849e-01
3.787878787878787179e+00,5.050505050505016413e-02,-6.024944411179991022e-01
3.888888888888889284e+00,5.050505050505016413e-02,-6.798984741690717870e-01
3.989898989898989612e+00,5.050505050505016413e-02,-7.503728633744201071e-01
4.090909090909089940e+00,5.050505050505016413e-02,-8.131991700775232923e-01
4.191919191919192045e+00,5.050505050505016413e-02,-8.677369081789432226e-01
4.292929292929292373e+00,5.050505050505016413e-02,-9.134300749838847322e-01
4.393939393939394478e+00,5.050505050505016413e-02,-9.498128207233991205e-01
4.494949494949494806e+00,5.050505050505016413e-02,-9.765141989585365279e-01
4.595959595959595134e+00,5.050505050505016413e-02,-9.932619494448148290e-01
4.696969696969697239e+00,5.050505050505016413e-02,-9.998852748963829029e-01
4.797979797979797567e+00,5.050505050505016413e-02,-9.963165833447182873e-01
4.898989898989899672e+00,5.050505050505016413e-02,-9.825921783309260471e-01
5.000000000000000000e+00,5.050505050505016413e-02,-9.588518898962101744e-01
-5.000000000000000000e+00,1.515151515151513806e-01,-9.582707002037003097e-01
-4.898989898989898784e+00,1.515151515151513806e-01,-9.822032396670076215e-01
-4.797979797979797567e+00,1.515151515151513806e-01,-9.961320301504691388e-01
-4.696969696969697239e+00,1.515151515151513806e-01,-9.999158112575521340e-01
-4.595959595959596022e+00,1.515151515151513806e-01,-9.935167035284443449e-01
-4.494949494949494806e+00,1.515151515151513806e-01,-9.770005848830537465e-01
-4.393939393939393590e+00,1.515151515151513806e-01,-9.505364088507619602e-01
-4.292929292929293261e+00,1.515151515151513806e-01,-9.143944715317061656e-01
-4.191919191919192045e+00,1.515151515151513806e-01,-8.689436449454537303e-01
-4.090909090909090828e+00,1.515151515151513806e-01,-8.146476049522501928e-01
-3.989898989898989612e+00,1.515151515151513806e-01,-7.520600921717983667e-01
-3.888888888888888840e+00,1.515151515151513806e-01,-6.818192541699641396e-01
-3.787878787878788067e+00,1.515151515151513806e-01,-6.046411265338262897e-01
-3.686868686868686851e+00,1.515151515151513806e-01,-5.213123192140504125e-01
-3.585858585858585634e+00,1.515151515151513806e-01,-4.326819825903181482e-01
-3.484848484848484862e+00,1.515151515151513806e-01,-3.396531350267992799e-01
-3.383838383838384090e+00,1.515151515151513806e-01,-2.431734401541489343e-01
-3.282828282828282873e+00,1.515151515151513806e-01,-1.442255276739277114e-01
-3.181818181818181657e+00,1.515151515151513806e-01,-4.381695607087775224e-02
-3.080808080808080884e+00,1.515151515151513806e-01,5.703008081282118225e-02
-2.979797979797979668e+00,1.515151515151513806e-01,1.572891988815159348e-01
-2.878787878787878896e+00,1.515151515151513806e-01,2.559403146991470757e-01
-2.777777777777777679e+00,1.515151515151513806e-01,3.519800760547412977e-01
-2.676767676767676907e+00,1.515151515151513806e-01,4.444321268759808818e-01
-2.575757575757575690e+00,1.515151515151513806e-01,5.323571031919429597e-01
-2.474747474747474918e+00,1.515151515151513806e-01,6.148622600152872097e-01
-2.373737373737373701e+00,1.515151515151513806e-01,6.911106333603960206e-01
-2.272727272727272929e+00,1.515151515151513806e-01,7.603296471598320894e-01
-2.171717171717171713e+00,1.515151515151513806e-01,8.218190816309445257e-01
-2.070707070707070940e+00,1.515151515151513806e-01,8.749583277608791176e-01
-1.969696969696969724e+00,1.515151515151513806e-01,9.192128621754119822e-01
-1.868686868686868952e+00,1.515151515151513806e-01,9.541398880098124202e-01
-1.767676767676767735e+00,1.515151515151513806e-01,9.793931009929506271e-01
-1.666666666666666519e+00,1.515151515151513806e-01,9.947265566385105062e-01
-1.565656565656565746e+00,1.515151515151513806e-01,9.999976357061500787e-01
-1.464646464646464530e+00,1.515151515151513806e-01,9.951691336220600537e-01
-1.363636363636363757e+00,1.515151515151513806e-01,9.803105401976914823e-01
-1.262626262626262541e+00,1.515151515151513806e-01,9.555986378568620543e-01
-1.161616161616161769e+00,1.515151515151513806e-01,9.213176472616388946e-01
-1.060606060606060552e+00,1.515151515151513806e-01,8.778593240579886103e-01
-9.595959595959593358e-01,1.515151515151513806e-01,8.257237337780202191e-01
-8.585858585858590075e-01,1.515151515151513806e-01,7.655220685928449953e-01
-7.575757575757577911e-01,1.515151515151513806e-01,6.979842084325810214e-01
-6.565656565656565746e-01,1.515151515151513806e-01,6.239767552879489365e-01
-5.555555555555553582e-01,1.515151515151513806e-01,5.445446988558528822e-01
-4.545454545454550299e-01,1.515151515151513806e-01,4.610099586817355544e-01
-3.535353535353538135e-01,1.515151515151513806e-01,3.752208352661647872e-01
-2.525252525252525970e-01,1.515151515151513806e-01,2.902542546995106054e-01
-1.515151515151513806e-01,1.515151515151513806e-01,2.126388515658186040e-01
-5.050505050505016413e-02,1.515151515151513806e-01,1.590328843077893628e-01
5.050505050505016413e-02,1.515151515151513806e-01,1.590328843077893628e-01
1.515151515151513806e-01,1.515151515151513806e-01,2.126388515658186040e-01
2.525252525252525970e-01,1.515151515151513806e-01,2.902542546995106054e-01
3.535353535353538135e-01,1.515151515151513806e-01,3.752208352661647872e-01
4.545454545454541417e-01,1.515151515151513806e-01,4.610099586817348327e-01
5.555555555555553582e-01,1.515151515151513806e-01,5.445446988558528822e-01
6.565656565656565746e-01,1.515151515151513806e-01,6.239767552879489365e-01
7.575757575757577911e-01,1.515151515151513806e-01,6.979842084325810214e-01
8.585858585858581193e-01,1.515151515151513806e-01,7.655220685928444402e-01
9.595959595959593358e-01,1.515151515151513806e-01,8.257237337780202191e-01
1.060606060606060552e+00,1.515151515151513806e-01,8.778593240579886103e-01
1.161616161616161769e+00,1.515151515151513806e-01,9.213176472616388946e-01
1.262626262626262097e+00,1.515151515151513806e-01,9.555986378568619433e-01
1.363636363636363313e+00,1.515151515151513806e-01,9.803105401976913713e-01
1.464646464646464530e+00,1.515151515151513806e-01,9.951691336220600537e-01
1.565656565656565746e+00,1.515151515151513806e-01,9.999976357061500787e-01
1.666666666666666963e+00,1.515151515151513806e-01,9.947265566385103952e-01
1.767676767676767291e+00,1.515151515151513806e-01,9.793931009929506271e-01
1.868686868686868507e+00,1.515151515151513806e-01,9.541398880098125312e-01
1.969696969696969724e+00,1.515151515151513806e-01,9.192128621754119822e-01
2.070707070707070940e+00,1.515151515151513806e-01,8.749583277608791176e-01
2.171717171717171269e+00,1.515151515151513806e-01,8.218190816309447477e-01
2.272727272727272485e+00,1.515151515151513806e-01,7.603296471598323114e-01
2.373737373737373701e+00,1.515151515151513806e-01,6.911106333603960206e-01
2.474747474747474918e+00,1.515151515151513806e-01,6.148622600152872097e-01
2.575757575757575246e+00,1.515151515151513806e-01,5.323571031919434038e-01
2.676767676767676463e+00,1.515151515151513806e-01,4.444321268759812704e-01
2.777777777777777679e+00,1.515151515151513806e-01,3.519800760547412977e-01
2.878787878787878896e+00,1.515151515151513806e-01,2.559403146991470757e-01
2.979797979797979224e+00,1.515151515151513806e-01,1.572891988815159348e-01
3.080808080808081328e+00,1.515151515151513806e-01,5.703008081282073816e-02
3.181818181818181657e+00,1.515151515151513806e-01,-4.381695607087775224e-02
3.282828282828281985e+00,1.515151515151513806e-01,-1.442255276739268233e-01
3.383838383838384090e+00,1.515151515151513806e-01,-2.431734401541489343e-01
3.484848484848484418e+00,1.515151515151513806e-01,-3.396531350267988358e-01
3.585858585858586522e+00,1.515151515151513806e-01,-4.326819825903189809e-01
3.686868686868686851e+00,1.515151515151513806e-01,-5.213123192140504125e-01
3.787878787878787179e+00,1.515151515151513806e-01,-6.046411265338256236e-01
3.888888888888889284e+00,1.515151515151513806e-01,-6.818192541699644726e-01
3.989898989898989612e+00,1.515151515151513806e-01,-7.520600921717983667e-01
4.090909090909089940e+00,1.515151515151513806e-01,-8.146476049522496377e-01
4.191919191919192045e+00,1.515151515151513806e-01,-8.689436449454537303e-01
4.292929292929292373e+00,1.515151515151513806e-01,-9.143944715317058325e-01
4.393939393939394478e+00,1.515151515151513806e-01,-9.505364088507621823e-01
4.494949494949494806e+00,1.515151515151513806e-01,-9.770005848830537465e-01
4.595959595959595134e+00,1.515151515151513806e-01,-9.935167035284442338e-01
4.696969696969697239e+00,1.515151515151513806e-01,-9.999158112575521340e-01
4.797979797979797567e+00,1.515151515151513806e-01,-9.961320301504691388e-01
4.898989898989899672e+00,1.515151515151513806e-01,-9.822032396670075105e-01
5.000000000000000000e+00,1.515151515151513806e-01,-9.582707002037003097e-01
-5.000000000000000000e+00,2.525252525252525970e-01,-9.570970810917875937e-01
-4.898989898989898784e+00,2.525252525252525970e-01,-9.814130985217268677e-01
-4.797979797979797567e+00,2.525252525252525970e-01,-9.957496781251620188e-01
-4.696969696969697239e+00,2.525252525252525970e-01,-9.999627111192330720e-01
-4.595959595959596022e+00,2.525252525252525970e-01,-9.940111791587546985e-01
-4.494949494949494806e+00,2.525252525252525970e-01,-9.779575456472121564e-01
-4.393939393939393590e+00,2.525252525252525970e-01,-9.519670908175408286e-01
-4.292929292929293261e+00,2.525252525252525970e-01,-9.163061973481300138e-01
